compound_id,canonical_smiles,standard_value,standard_units,standard_type,standard_relation,assay_description,assay_type,src_id,doc_id,source_name,assay_class,canon
CHEMBL5091527,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(C(O)C3CCOCC3)c(Cl)c2C1=O,34.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(C(O)C3CCOCC3)c(Cl)c2C1=O
CHEMBL5074786,CCN(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(OC)cc(C)[nH]c1=O)CCN2C)C1CCOCC1,181.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,CCN(c1cc(Cl)c2c(c1Cl)C(=O)N(Cc1c(OC)cc(C)[nH]c1=O)CCN2C)C1CCOCC1
CHEMBL5092735,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(-c3ccc(N4CCOCC4)cc3)c(Cl)c2C1=O,7.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(-c3ccc(N4CCOCC4)cc3)c(Cl)c2C1=O
CHEMBL5069417,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(-c3ccc(Cl)cc3F)c(Cl)c2C1=O,97.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(-c3ccc(Cl)cc3F)c(Cl)c2C1=O
CHEMBL5079867,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(-c3ccc(CN4CCOCC4)cc3)c(Cl)c2C1=O,41.0,microL/min/mg,Stability,=,Metabolic stability in human liver microsomes at 1 uM in presence of NADPH generating system by LC/MS/MS analysis,A,1,CHEMBL5046305,Scientific Literature,microsome,COc1cc(C)[nH]c(=O)c1CN1CCN(C)c2c(Cl)cc(-c3ccc(CN4CCOCC4)cc3)c(Cl)c2C1=O
CHEMBL5441417,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,27.9,uL/min/1E6 cells,CLint,=,"To determine the metabolic stability in human hepatocytes the compounds are incubated in 1 uM concentration at 37 C. The hepatocytes are diluted to a concentration of 0.5x1E6 cells /mL and equilibrated at 37 C. Biotransformation is initiated by addition of compound and mixing. Standard time-points are used as 0, 5, 10, 20, 40, 60 min, and the final solvent concentrations are 0.99 % methanol and 0.01 % DMSO. At each specified time-point, a sample aliquot is removed from the test incubation mixture and combined into a cassette of up to 4 compounds, in methanol containing internal standards (Dextromethorphan, Diazepam, Midazolam, Phenacetin and Naloxone) to stop the reaction. The quenched samples are then centrifuged to precipitate the protein. The supernatants are analyzed by LC-MS/MS to measure the test parent compound remaining at each time-point. Clearance and half-life are calculated. The assay has been performed by Concept Life Sciences Ltd.",A,71,CHEMBL5442163,AI-driven Structure-enabled Antiviral Platform (ASAP),hepatocyte,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2
CHEMBL5441415,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2,28.7,uL/min/1E6 cells,CLint,=,"To determine the metabolic stability in human hepatocytes the compounds are incubated in 1 uM concentration at 37 C. The hepatocytes are diluted to a concentration of 0.5x1E6 cells /mL and equilibrated at 37 C. Biotransformation is initiated by addition of compound and mixing. Standard time-points are used as 0, 5, 10, 20, 40, 60 min, and the final solvent concentrations are 0.99 % methanol and 0.01 % DMSO. At each specified time-point, a sample aliquot is removed from the test incubation mixture and combined into a cassette of up to 4 compounds, in methanol containing internal standards (Dextromethorphan, Diazepam, Midazolam, Phenacetin and Naloxone) to stop the reaction. The quenched samples are then centrifuged to precipitate the protein. The supernatants are analyzed by LC-MS/MS to measure the test parent compound remaining at each time-point. Clearance and half-life are calculated. The assay has been performed by Concept Life Sciences Ltd.",A,71,CHEMBL5442163,AI-driven Structure-enabled Antiviral Platform (ASAP),hepatocyte,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2
CHEMBL5441414,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2,182.0,uL/min/1E6 cells,CLint,=,"To determine the metabolic stability in human hepatocytes the compounds are incubated in 1 uM concentration at 37 C. The hepatocytes are diluted to a concentration of 0.5x1E6 cells /mL and equilibrated at 37 C. Biotransformation is initiated by addition of compound and mixing. Standard time-points are used as 0, 5, 10, 20, 40, 60 min, and the final solvent concentrations are 0.99 % methanol and 0.01 % DMSO. At each specified time-point, a sample aliquot is removed from the test incubation mixture and combined into a cassette of up to 4 compounds, in methanol containing internal standards (Dextromethorphan, Diazepam, Midazolam, Phenacetin and Naloxone) to stop the reaction. The quenched samples are then centrifuged to precipitate the protein. The supernatants are analyzed by LC-MS/MS to measure the test parent compound remaining at each time-point. Clearance and half-life are calculated. The assay has been performed by Concept Life Sciences Ltd.",A,71,CHEMBL5442163,AI-driven Structure-enabled Antiviral Platform (ASAP),hepatocyte,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2
CHEMBL5441401,CNCc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)co1,14.2,uL/min/1E6 cells,CLint,=,"To determine the metabolic stability in human hepatocytes the compounds are incubated in 1 uM concentration at 37 C. The hepatocytes are diluted to a concentration of 0.5x1E6 cells /mL and equilibrated at 37 C. Biotransformation is initiated by addition of compound and mixing. Standard time-points are used as 0, 5, 10, 20, 40, 60 min, and the final solvent concentrations are 0.99 % methanol and 0.01 % DMSO. At each specified time-point, a sample aliquot is removed from the test incubation mixture and combined into a cassette of up to 4 compounds, in methanol containing internal standards (Dextromethorphan, Diazepam, Midazolam, Phenacetin and Naloxone) to stop the reaction. The quenched samples are then centrifuged to precipitate the protein. The supernatants are analyzed by LC-MS/MS to measure the test parent compound remaining at each time-point. Clearance and half-life are calculated. The assay has been performed by Concept Life Sciences Ltd.",A,71,CHEMBL5442163,AI-driven Structure-enabled Antiviral Platform (ASAP),hepatocyte,CNCc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)co1
CHEMBL5441391,Cn1ncc(-c2cc3c(N[C@@H](c4ccc5c(n4)OCCO5)C(C)(C)C)ncnc3[nH]2)c1C#N,171.0,uL/min/1E6 cells,CLint,=,"To determine the metabolic stability in human hepatocytes the compounds are incubated in 1 uM concentration at 37 C. The hepatocytes are diluted to a concentration of 0.5x1E6 cells /mL and equilibrated at 37 C. Biotransformation is initiated by addition of compound and mixing. Standard time-points are used as 0, 5, 10, 20, 40, 60 min, and the final solvent concentrations are 0.99 % methanol and 0.01 % DMSO. At each specified time-point, a sample aliquot is removed from the test incubation mixture and combined into a cassette of up to 4 compounds, in methanol containing internal standards (Dextromethorphan, Diazepam, Midazolam, Phenacetin and Naloxone) to stop the reaction. The quenched samples are then centrifuged to precipitate the protein. The supernatants are analyzed by LC-MS/MS to measure the test parent compound remaining at each time-point. Clearance and half-life are calculated. The assay has been performed by Concept Life Sciences Ltd.",A,71,CHEMBL5442163,AI-driven Structure-enabled Antiviral Platform (ASAP),hepatocyte,Cn1ncc(-c2cc3c(N[C@@H](c4ccc5c(n4)OCCO5)C(C)(C)C)ncnc3[nH]2)c1C#N
