canonical_smiles,name,log_vdss,ik14
O=C(O[C@H]1[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H]1OC(=O)c1cccnc1)c1cccnc1,Inositol nicotinate,0.02160271602824219,MFZCIDXOLLEMOO
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF,Fluticasone,0.6232492903979004,MGNNYOODZCAHBA
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,Tolcapone,-0.890855530574932,MIQPIUSUKVNLNT
CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,Fexinidazole,1.6630274960689424,MIWWSGDADVMLTG
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O.CN[C@@H](C)CC1CCCCC1,Barbexaclone,-0.10790539730951958,MJCBWPMBFCUHBP
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,Lansoprazole,-0.32048902867916607,MJIHNNLFOKEZEW
CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO,Tezacaftor,0.5878712508601489,MJUVRTYWUMPBTR
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,Tetrabenazine,0.797117326908003,MKJIEFSOBYUXJB
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,Acyclovir,-0.22184874961635637,MKUXAQIIEYXACX
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,Dextromethorphan,0.7671558660821804,MKXZASYAUGDDCJ
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,Roflumilast,0.4623979978989561,MNDBXUUTURYVHR
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,Aceclofenac,-0.4471580313422192,MNIPYSSQXLZQLJ
CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,Atrasentan,1.2267839672918686,MOTJMGVDPWRKOC
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],Isosorbide dinitrate,0.47712125471966244,MOYKHGMNXAOIAT
CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,Ibandronate,0.7207497786592608,MPBVHIBUJCELCL
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O.[Fe+3].[Fe+3].[Na+].[O-2].[O-2].[O-2],Sodium ferric gluconate complex,-1.6409780573583321,MQBDAEHWGRMADS
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,Fenofibric acid,-0.4057653461839942,MQOBSOSZFYZQOK
N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,Glucosamine,1.187520720836463,MSWZFWKMSRAUBD
CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1,Brivaracetam,-0.3010299956639812,MSYKRHVOOPPJKU
Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,Lemborexant,1.4493681861473362,MUGXRYIUWFITCP
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,Testosterone,0.05994188806195468,MUMGGOZAMZWBJJ
Cc1nn(C)cc1S(=O)(=O)NC(=O)c1ccc(-n2ccc(OCC(C)(C)C(F)(F)F)n2)nc1N1C[C@@H](C)CC1(C)C,Elexacaftor,-0.11512375431470116,MVRHVFSOIWFBTE
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,Ziprasidone,0.17609125905568124,MVWVFYHBGMAFLY
CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,Leniolisib,-0.39025318000574666,MWKYMZXCGYXLPL
CC(c1cc2ccccc2s1)N(O)C(N)=O,Zileuton,0.07918124604762482,MWLSOWXNZPKENC
CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,Ixazomib,0.8897017895745901,MXAYKZJJDUDWDS
C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](Cc2ccccc2)NC(=O)CN2CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC2)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)O.[177Lu+3],Lutetium Lu 177 dotatate,0.8176597916673173,MXDPZUIOZWKRAA
O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CCN(CC(=O)O)C(COCc1ccccc1)C(=O)O.[Gd+3],Gadobenic acid,-0.8013429130455774,MXZROTBGJUUXID
[Ca+2].[N-]=C=[N-],Calcium carbimide,-0.1938200260161128,MYFXBBAEXORJNB
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,Vancomycin,-0.15490195998574322,MYPYJXKWCTUITO
CC[C@H]1c2cc3[n-]c(c(CC(=O)OC)c4nc(cc5[n-]c(cc(n2)[C@@H]1C)c(C(C)=O)c5C)[C@@H](C)[C@@H]4CCC(=O)O)c(C(=O)NCCS(=O)(=O)O)c3C.[Pd+2],Padeliporfin,-0.7657358756212107,MZRDSGWDVDESRC
COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1,Daridorexant,-0.3537363461799842,NBGABHGMJVIVBW
CCC(CC)C(=O)OCOC(=O)C1=C(S[C@H]2CC[S@@+]([O-])C2)S[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12,Sulopenem etzadroxil,0.28200675835055083,NBPVNGWRLGHULH
CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,Iodixanol,-0.585026652029182,NBQNWMBBSKPBAY
COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,Dasabuvir,0.3280882283980172,NBRBXGKOEOGLOI
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,Ritonavir,-0.38721614328026455,NCDNCNXCDXHOMX
O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,Sulfasalazine,-0.9700367766225568,NCEXYHBECQHGNR
O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,Belinostat,0.766625267993085,NCNRHFGMJRPRSK
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,Albuterol,-0.2653144433974467,NDAUXUAQIAJITI
NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,Avibactam,-0.49874506556361825,NDCUAPJVLWFHHB
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,Indapamide,-0.4471580313422192,NDDAHWYSQHTHNT
C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,Safinamide,0.25527250510330607,NEMGRZFTLSKBAP
C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O,Olutasidenib,0.6586926430429243,NEQYWYXGTJDAKR
CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,Dimenhydrinate,0.5440680443502757,NFLLKCVHYJRNRH
N=C(N)NCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,Desmopressin,-0.585026652029182,NFLWUMRGJYTJIN
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,Torasemide,-0.6989700043360187,NGBFQHCMQULJNZ
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Flupentixol,1.14921911265538,NJMYODHXAKYRHW
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O,Tobramycin,0.08483152007033098,NLVFBUXFDBBNBW
CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)C[N@](Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,Vinflunine,1.5440680443502757,NMDYYWFGPIMTKO
Clc1ccc(CCCOCCCN2CCCCC2)cc1,Pitolisant,1.6059204121412005,NNACHAUCXXVJSP
CCN(CC)CC(=O)Nc1c(C)cccc1C,Lidocaine,0.04139268515822508,NNJVILVZKWQKPM
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,Ceftizoxime,-0.3979400086720376,NNULBSISHYWZJU
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Nevirapine,0.08278537031645007,NQDJXKOVJZTUJA
CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,Triclabendazole,0.0,NQPDXQQQCQDHHW
CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,Tazemetostat,1.2448070714251411,NSQSAUGJQHDYNO
N[C@]1(C(=O)O)C[C@@H]([18F])C1,Fluciclovine (18F),-1.858326305748012,NTEDWGYJNHZKQW
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,Iohexol,-0.22221081256513248,NTHXOOBQLCIOLC
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,Amisulpride,0.7634279935629373,NTJOBXMMWNYJFB
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,Nitrofurantoin,-0.3372421683184259,NXFQHRVNIOXGAQ
C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,Sotorasib,0.4791844152834358,NXQKSXLFSAEQCZ
O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,Larotrectinib,-0.1638568026386696,NYNZQNWKBKUAII
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,Grazoprevir,1.2518119729937995,OBMNJSNZOWALQB
OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,Empagliflozin,0.022958321808784727,OBWASQILIWPZMG
CN(C)CCC=C1c2ccccc2COc2ccccc21,Doxepin,1.3010299956639813,ODQWQRRAPPTVAG
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,Ticagrelor,0.0993846321359118,OEKWJQXRCDYSHL
CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,Nateglinide,-0.8450980400142568,OELFLUMRDSZNSF
CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,Ipratropium,0.6627578316815741,OEXHQOGQTVQTAT
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,Flumazenil,0.0,OFBIFZUFASYYRE
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,Carisoprodol,0.04727486738417947,OFZCIYFFPZCNJE
O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,Avatrombopag,0.4101744650890493,OFZJKCQENFPZBH
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,Carvedilol,0.24303804868629444,OGHNVEJMJSYVRP
C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,Pralatrexate,0.17609125905568124,OGSBUKJUDHAQEA
NCCCC(O)(P(=O)(O)O)P(=O)(O)O,Alendronic acid,-0.3979400086720376,OGSPWJRAVKPPFI
C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,Romidepsin,-0.19673802903332527,OHRURASPPZQGQM
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,Prednisolone,-0.37823041966014737,OIGNJSKKLXVSLS
CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,Bivalirudin,-0.6989700043360187,OIRCOABEOLEUMC
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,Bromhexine,1.2787536009528289,OJGDCBLYJGHCIH
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,Misoprostol,1.1335389083702174,OJLOPKGSLYJEMD
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,Lincomycin,0.17650467601398537,OJMMVQQUTAEWLP
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1,Cefixime,-1.0,OKBVVJOGVLARMR
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,Erdafitinib,-0.38270004211530073,OLAHOMJCDNXHFI
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I,Ioxitalamic acid,-0.712198270069774,OLAOYPRJVHUHCF
CC(C)c1cccc(C(C)C)c1O,Propofol,1.7781512503836436,OLBCVFGFOZPWHH
O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,Ezetimibe,0.18631042423736732,OLNTVTPDXPETLC
CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,Drotaverine,0.44045926899351695,OMFNSKIUKYOYRG
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,Polidocanol,0.06871581236945988,ONJQDTZCDSESIW
CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O,Telavancin,-0.8538719643217619,ONUMZHGUFYIKPM
Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,Tolterodine,0.2079804034691629,OOGJQPCLVADCPB
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,Ceftazidime,-0.5440680443502757,ORFOPKXBNMVMKC
CC(C)(O)C(Cl)(Cl)Cl,Chlorobutanol,0.5222578810117622,OSASVXMJTNOKOY
Cc1cc(O)cc(C)c1Cl,Chloroxylenol,-0.49388169467491483,OSDLLIBGSJNGJE
C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,Formestane,0.25527250510330607,OSVMTWJCGUFAOD
Nc1ccncc1N,Amifampridine,0.4471580313422192,OYTKINVCDFNREN
O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,Trospium,0.8799964810672122,OYYDSUSKLWTMMQ
CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,Cangrelor,-1.2540334329877576,PAEBIVWUMLRPSK
Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,Mirabegron,1.3776184311333264,PBAPPPCECJKMCM
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,Dihydro-alpha-ergocryptine,-0.8015785797685004,PBUNVLRHZGSROC
NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,Niraparib,0.02413367971671937,PCHKPVIQAHNQLW
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,Ezogabine,0.9395192526186185,PCOBBVZJEWWZFR
CCOc1ccc(C[C@@H](CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)O)CC(=O)O)cc1.[Gd+3],Gadoxetic acid,-0.6777807052660807,PCZHWPSNPWAQNF
CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,Trilaciclib,1.2079804034691628,PDGKHKMBHVFCMG
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,Testosterone propionate,1.9890046156985368,PDMMFKSKQVNJMI
CC1(C)C(/C=C/C2=C(Oc3ccc(C[C@H](NC(=O)c4ccc(NCc5cnc6nc(N)[nH]c(=O)c6n5)cc4)C(=O)O)cc3)/C(=C/C=C3/N(CCCCS(=O)(=O)O)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)O)c2ccc(S(=O)(=O)[O-])cc21,Pafolacianine,-0.612101929622103,PDXNSXLPXJFETD
C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,Adagrasib,1.1289528627786205,PEMUGDMSUDYLHU
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OCC=Cc2cnc3ccccc3c2)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@@]21C,Cethromycin,1.3111481503830877,PENDGIOBPJLVBT
NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,Pixantrone,1.294466226161593,PEZPMAYDXJQYRV
C[N+](C)(C)C[C@H](O)CC(=O)[O-],Levocarnitine,-0.9938396912951816,PHIQHXFUZVPYII
CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,Dosulepin,1.6532125137753437,PHTUQLWOUWZIMZ
CNCCC=C1c2ccccc2CCc2ccccc21,Nortriptyline,1.3222192947339193,PHVGLTMQBUFIQQ
CC(=O)c1nn(CC(=O)N2C[C@H](F)C[C@H]2C(=O)Nc2cccc(Br)n2)c2ccc(-c3cnc(C)nc3)cc12,Danicopan,0.7514990556122034,PIBARDGJJAGJAJ
COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,Ombitasvir,0.3929480631145386,PIDFDZJZLOTZTM
CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1,Micafungin,-0.4089353929735008,PIEUQSKUWLMALL
NCCN,Ethylenediamine,-0.8761483590329142,PIICEJLVQHRZGT
C=CC(N)CCC(=O)O,Vigabatrin,0.04139268515822508,PJDFLNIOAUIZSL
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Fentanyl,0.7403626894942439,PJMPHNIQZUBGLI
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,Warfarin,-0.8307717531976975,PJVWKTKQMONHTI
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,Cyclosporine,0.7781512503836436,PMATZTZNYRCHOR
Cn1cc[nH]c1=S,Methimazole,-0.5440680443502757,PMRYVIKBURPHAH
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,Paliperidone,0.8424309212003775,PMXMIIMHBWHSKN
C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,Silodosin,-0.15049284108068808,PNCPYILNMDWPEY
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,Rufinamide,-0.146128035678238,POGQSBRIGCQNEG
Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,Fezolinetant,0.43136376415898736,PPSNFPASKFYPMN
CON(C)Cc1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,Sarecycline,0.11584815571957463,PQJQFLNBMSCUSH
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,Lurasidone,1.9453982369528526,PQXKDMSYBGKCJA
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,Medroxyprogesterone acetate,-0.5440680443502757,PSGAAPLEWMOORI
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,Cladribine,0.9542425094393249,PTOAARAWEBMLNO
CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,Tasimelteon,0.25527250510330607,PTOIAAWZLUQTIO
CC(C)C1NC(=O)C(CCCCN)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(NC(=O)C(N)Cc2ccc3ccccc3c2)CSSCC(C(=O)NC(C(N)=O)C(C)O)NC1=O,Lanreotide,-0.6661210927210874,PUDHBTGHUJUUFI
Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,Avacopan,0.6927210550590173,PUKBOVABABRILL
[2H]C([2H])([2H])C(c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O)(C([2H])([2H])[2H])C([2H])([2H])[2H],Deutivacaftor,0.3562990843061946,PURKAOJPTOLRMP
Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,Acrivastine,-0.3372421683184259,PWACSDKDOHSSQD
CC(=O)N[C@@H](CS)C(=O)O,Acetylcysteine,-0.3279021420642826,PWKSKIMOESPYIA
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,Eletriptan,0.2947810463869797,PWVXXGRKLHYWKM
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,Promethazine,1.4771212547196624,PWWVAXIEGOYWEE
O=C[C@H](O)[C@@H](O)[C@H](O)CO,Xylose,-0.6575773191777937,PYMYPHUHKUWMLA
CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,Sacubitril,0.1677391846909154,PYNXFZCZUAOOQC
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,Lamotrigine,0.04139268515822508,PYZRQGJRPPTADH
O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,Gepotidacin,0.3926969532596658,PZFAZQUREQIODZ
